song_id,song,artist,total_appearances,reentry_count,avg_gap_days,max_gap_days,avg_popularity,peak_popularity,best_position,album_type,is_explicit,duration_min,total_tracks
1-800-hot-n-fun || LE SSERAFIM,1-800-hot-n-fun,LE SSERAFIM,8,0,0.0,0,71.12,75,26,single,False,2.89,5
24YB (Intro) || YANGHONGWON,24YB (Intro),YANGHONGWON,3,0,0.0,0,41.33,44,26,album,False,1.39,8
3D (Alternate Ver.) || Jung Kook & Jack Harlow,3D (Alternate Ver.),Jung Kook & Jack Harlow,20,0,0.0,0,68.05,80,5,single,False,2.71,3
3D (Justin Timberlake Remix) || Jung Kook & Justin Timberlake,3D (Justin Timberlake Remix),Jung Kook & Justin Timberlake,6,0,0.0,0,60.83,76,21,single,False,2.68,1
3D (feat. Jack Harlow) (Alternate Ver.) || Jung Kook & Jack Harlow,3D (feat. Jack Harlow) (Alternate Ver.),Jung Kook & Jack Harlow,2,0,0.0,0,0.0,0,4,single,False,2.71,3
3D (feat. Jack Harlow) (Instrumental) || Jung Kook & Jack Harlow,3D (feat. Jack Harlow) (Instrumental),Jung Kook & Jack Harlow,11,0,0.0,0,50.82,74,9,single,False,3.33,3
3D (feat. Jack Harlow) (MK Remix) || Jung Kook & Jack Harlow & MK,3D (feat. Jack Harlow) (MK Remix),Jung Kook & Jack Harlow & MK,4,0,0.0,0,30.0,62,28,single,True,3.1,1
3D (feat. Jack Harlow) || Jung Kook,3D (feat. Jack Harlow),Jung Kook,308,0,0.0,0,79.81,86,3,album,True,3.36,7
3D (feat. Jack Harlow) || Jung Kook & Jack Harlow,3D (feat. Jack Harlow),Jung Kook & Jack Harlow,112,0,0.0,0,84.63,89,2,single,True,3.36,3
990 (Feat. Kim Ximya) || Beenzino,990 (Feat. Kim Ximya),Beenzino,5,0,0.0,0,46.4,50,18,album,True,3.56,18
A Psalm of Life || Lim Young Woong,A Psalm of Life,Lim Young Woong,121,1,132.0,132,59.19,61,25,album,False,3.89,12
A Yo (Feat. Beenzino) || E SENS,A Yo (Feat. Beenzino),E SENS,1,0,0.0,0,38.0,38,35,album,False,3.87,13
A bientot || Lim Young Woong,A bientot,Lim Young Woong,282,5,21.6,48,58.77,62,18,album,False,4.27,12
ABCD || NAYEON,ABCD,NAYEON,26,0,0.0,0,60.88,67,26,album,False,2.71,7
AK47 || Men's Tear & 뷰티풀너드,AK47,Men's Tear & 뷰티풀너드,25,0,0.0,0,49.76,52,20,single,False,2.68,1
ALL RED || Playboi Carti,ALL RED,Playboi Carti,3,0,0.0,0,83.67,86,13,single,True,2.47,1
ANTIFRAGILE || LE SSERAFIM,ANTIFRAGILE,LE SSERAFIM,50,1,13.0,13,77.4,79,26,album,False,3.07,13
APT. || ROSÉ & Bruno Mars,APT.,ROSÉ & Bruno Mars,39,0,0.0,0,94.72,98,2,single,False,2.83,1
ASAP || NewJeans,ASAP,NewJeans,44,0,0.0,0,85.16,86,7,single,False,2.24,6
Accendio || IVE,Accendio,IVE,2,0,0.0,0,59.5,60,49,single,False,3.2,6
After LIKE || IVE,After LIKE,IVE,48,0,0.0,0,84.27,85,30,single,False,2.95,2
All I Want for Christmas Is You || Mariah Carey,All I Want for Christmas Is You,Mariah Carey,12,0,0.0,0,99.75,100,9,album,False,4.02,10
All Or Nothing || J Money & KingLee,All Or Nothing,J Money & KingLee,2,1,26.0,26,48.5,52,26,single,True,2.86,1
Allergy || (G)I-DLE,Allergy,(G)I-DLE,25,0,0.0,0,75.48,78,17,single,False,2.71,6
Alone || Jimin,Alone,Jimin,407,1,18.0,18,77.99,82,5,single,False,3.52,6
"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version || Fast & Furious: The Fast Saga & Jimin & BTS","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",Fast & Furious: The Fast Saga & Jimin & BTS,87,2,71.5,102,71.55,81,10,single,False,1.05,1
"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) || Fast & Furious: The Fast Saga","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga,1,0,0.0,0,27.0,27,7,compilation,False,2.93,21
"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) || Fast & Furious: The Fast Saga & Jimin & BTS","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,217,0,0.0,0,82.07,90,1,single,False,2.93,2
"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long) || Fast & Furious: The Fast Saga & Jimin & BTS","Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",Fast & Furious: The Fast Saga & Jimin & BTS,65,1,71.0,71,73.12,75,5,single,False,2.94,2
Another Level || Jin,Another Level,Jin,11,0,0.0,0,60.91,75,23,single,False,2.71,6
Armageddon || aespa,Armageddon,aespa,178,0,0.0,0,74.16,80,4,album,False,3.27,10
Armageddon || aespa & Grimes & Flava D,Armageddon,aespa & Grimes & Flava D,2,1,15.0,15,18.0,36,31,single,False,3.27,6
As You Wish || WJSN,As You Wish,WJSN,2,0,0.0,0,52.5,53,39,single,False,3.26,7
Attention (250 Remix) || NewJeans,Attention (250 Remix),NewJeans,1,0,0.0,0,58.0,58,47,album,False,3.02,12
Attention || NewJeans,Attention,NewJeans,151,4,61.5,211,82.33,85,26,single,False,3.0,4
BACK TO ME || Kanye West & Ty Dolla $ign,BACK TO ME,Kanye West & Ty Dolla $ign,2,0,0.0,0,82.0,84,23,album,True,4.92,16
BAHAMA || aespa,BAHAMA,aespa,1,0,0.0,0,56.0,56,41,album,False,3.18,10
BIRDS OF A FEATHER || Billie Eilish,BIRDS OF A FEATHER,Billie Eilish,185,0,0.0,0,97.49,100,15,album,False,3.51,10
BURN || Kanye West & Ty Dolla $ign,BURN,Kanye West & Ty Dolla $ign,1,0,0.0,0,80.0,80,40,album,True,1.86,16
"BY COLOR, WHITE COLOR (Feat. KOVV) || YANGHONGWON","BY COLOR, WHITE COLOR (Feat. KOVV)",YANGHONGWON,3,0,0.0,0,39.33,41,30,album,False,3.27,8
Baddie || IVE,Baddie,IVE,62,3,14.0,18,78.4,83,10,single,False,2.57,6
Baggy Jeans || NCT,Baggy Jeans,NCT,24,0,0.0,0,61.29,64,23,album,False,3.52,10
Bam Yang Gang || BIBI,Bam Yang Gang,BIBI,77,0,0.0,0,74.34,77,4,single,False,2.44,2
Be Mine || Jimin,Be Mine,Jimin,129,0,0.0,0,80.12,83,2,album,False,3.46,7
Beautiful Things || Benson Boone,Beautiful Things,Benson Boone,86,0,0.0,0,93.77,100,20,single,False,3.01,1
Better Things || aespa,Better Things,aespa,32,1,16.0,16,76.44,81,30,single,False,3.39,1
Big Dawgs || Hanumankind & Kalmi,Big Dawgs,Hanumankind & Kalmi,6,0,0.0,0,92.0,92,48,single,True,3.18,1
Bite Me || ENHYPEN,Bite Me,ENHYPEN,23,0,0.0,0,84.91,89,23,single,False,2.63,6
Bling-Bang-Bang-Born || Creepy Nuts,Bling-Bang-Bang-Born,Creepy Nuts,43,1,21.0,21,90.42,92,34,single,False,2.8,2
Blue || V,Blue,V,67,1,54.0,54,84.15,86,10,single,False,2.5,6
Boat || george,Boat,george,3,0,0.0,0,58.0,58,49,single,False,3.2,1
Boom Boom Bass || RIIZE,Boom Boom Bass,RIIZE,95,0,0.0,0,65.34,69,12,album,False,2.55,8
"Boys Like Girls (Feat. Gist, Jayci yucca) || Leellamarz","Boys Like Girls (Feat. Gist, Jayci yucca)",Leellamarz,5,0,0.0,0,26.2,47,33,album,False,2.44,12
Broken Melodies || NCT DREAM,Broken Melodies,NCT DREAM,12,1,20.0,20,66.58,72,12,single,False,3.77,1
Bubble Gum (Instrumental) || NewJeans,Bubble Gum (Instrumental),NewJeans,1,0,0.0,0,52.0,52,44,single,False,3.34,4
Bubble Gum || NewJeans,Bubble Gum,NewJeans,128,1,8.0,8,77.9,81,3,single,False,3.34,4
Bubble || STAYC,Bubble,STAYC,1,0,0.0,0,58.0,58,47,single,False,2.99,6
But Daddy I Love Him || Taylor Swift,But Daddy I Love Him,Taylor Swift,2,0,0.0,0,81.0,82,50,album,True,5.67,16
But Sometimes || BOYNEXTDOOR,But Sometimes,BOYNEXTDOOR,19,0,0.0,0,66.63,70,31,single,False,2.92,6
CARNIVAL || Kanye West & Ty Dolla $ign,CARNIVAL,Kanye West & Ty Dolla $ign,3,0,0.0,0,85.67,89,22,album,True,4.41,16
CARNIVAL || ¥$ & Kanye West & Ty Dolla $ign,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,14,1,13.0,13,80.86,97,24,single,True,4.41,1
CHIHIRO || Billie Eilish,CHIHIRO,Billie Eilish,4,0,0.0,0,83.5,92,46,album,False,5.06,10
CRAZY || LE SSERAFIM,CRAZY,LE SSERAFIM,83,0,0.0,0,77.2,80,4,single,False,2.74,5
CROOKED || G-DRAGON,CROOKED,G-DRAGON,7,1,17.0,17,61.71,65,37,album,False,3.75,12
Camp || Beenzino,Camp,Beenzino,2,0,0.0,0,40.0,43,41,album,True,3.67,18
Candy (Feat. Zion.T) || Jay Park,Candy (Feat. Zion.T),Jay Park,7,0,0.0,0,61.0,66,31,single,False,3.1,1
Chasing Lightning || LE SSERAFIM,Chasing Lightning,LE SSERAFIM,1,0,0.0,0,60.0,60,40,single,False,3.42,5
Chasing That Feeling || TOMORROW X TOGETHER,Chasing That Feeling,TOMORROW X TOGETHER,5,0,0.0,0,45.0,77,37,album,False,3.04,10
Cheers to youth || SEVENTEEN,Cheers to youth,SEVENTEEN,3,0,0.0,0,63.33,66,31,album,False,3.19,33
Chemical || Post Malone,Chemical,Post Malone,1,0,0.0,0,91.0,91,49,single,True,3.07,1
Cherish (My Love) || ILLIT,Cherish (My Love),ILLIT,36,0,0.0,0,66.97,74,8,single,False,2.95,5
Chill Kill || Red Velvet,Chill Kill,Red Velvet,17,0,0.0,0,72.24,75,28,album,False,3.58,10
Chk Chk Boom || Stray Kids,Chk Chk Boom,Stray Kids,17,0,0.0,0,64.24,73,28,album,False,2.47,8
Christmas Love || Jimin,Christmas Love,Jimin,29,1,136.0,136,69.72,71,24,single,False,3.3,1
Christmas Tree || V,Christmas Tree,V,72,1,9.0,9,83.21,84,16,single,False,3.5,2
Christmas Without You || Ava Max,Christmas Without You,Ava Max,3,0,0.0,0,85.0,85,48,single,False,2.82,1
Circles || Post Malone,Circles,Post Malone,2,0,0.0,0,89.0,89,38,album,False,3.59,17
Citi+ || YANGHONGWON,Citi+,YANGHONGWON,1,0,0.0,0,40.0,40,33,single,False,2.53,1
Click Like (Prod. Crush) (Feat. Paul Blanco) || Various Artists,Click Like (Prod. Crush) (Feat. Paul Blanco),Various Artists,4,0,0.0,0,56.75,66,41,single,False,2.77,4
Closer Than This || Jimin,Closer Than This,Jimin,335,0,0.0,0,80.69,93,2,single,False,3.72,1
Closer to You (feat. Major Lazer) || Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,60,4,35.0,83,82.98,87,10,album,False,2.85,11
Coca Cola Red (Feat. oygli) || Beenzino,Coca Cola Red (Feat. oygli),Beenzino,5,0,0.0,0,46.0,49,23,album,True,3.34,18
Combo || RIIZE,Combo,RIIZE,2,0,0.0,0,38.0,42,41,album,False,3.66,9
Come back to me || RM,Come back to me,RM,6,1,10.0,10,72.5,78,21,single,False,6.48,2
Cool With You || NewJeans,Cool With You,NewJeans,86,0,0.0,0,86.97,89,4,single,False,2.46,6
Cosmic || Red Velvet,Cosmic,Red Velvet,25,0,0.0,0,69.8,73,18,single,False,3.76,6
Crazier || LE SSERAFIM,Crazier,LE SSERAFIM,1,0,0.0,0,61.0,61,47,single,False,2.98,5
Cream Soda || EXO,Cream Soda,EXO,2,0,0.0,0,75.5,77,43,album,False,3.09,9
"Crime (Feat. Bek Hyunjin, 250) || Beenzino","Crime (Feat. Bek Hyunjin, 250)",Beenzino,2,0,0.0,0,40.0,43,48,album,True,3.6,18
Cruel Summer || Taylor Swift,Cruel Summer,Taylor Swift,251,5,36.0,64,97.41,100,22,album,False,2.97,18
Cupid - Twin Ver. || FIFTY FIFTY,Cupid - Twin Ver.,FIFTY FIFTY,65,1,11.0,11,98.22,99,10,single,False,2.9,3
Cupid || FIFTY FIFTY,Cupid,FIFTY FIFTY,52,0,0.0,0,87.77,88,15,single,False,2.9,3
Cupido || Engel Montaz & Kuv507 & Latinnites Music,Cupido,Engel Montaz & Kuv507 & Latinnites Music,4,0,0.0,0,69.0,70,25,single,False,3.58,1
DASH || NMIXX,DASH,NMIXX,56,0,0.0,0,77.82,80,20,album,False,2.78,7
DELRESTO (ECHOES) || Travis Scott,DELRESTO (ECHOES),Travis Scott,1,0,0.0,0,0.0,0,39,album,True,4.57,19
DIE 4 YOU || DEAN,DIE 4 YOU,DEAN,28,0,0.0,0,71.57,76,7,single,False,3.23,1
DO IT || Kanye West & Ty Dolla $ign,DO IT,Kanye West & Ty Dolla $ign,1,0,0.0,0,78.0,78,47,album,True,3.75,16
DRIP || BABYMONSTER,DRIP,BABYMONSTER,24,0,0.0,0,76.25,82,12,album,False,3.01,9
Dance The Night (From Barbie The Album) || Dua Lipa,Dance The Night (From Barbie The Album),Dua Lipa,18,1,47.0,47,95.33,97,41,single,False,2.94,1
Dancing In The Flames || The Weeknd,Dancing In The Flames,The Weeknd,7,0,0.0,0,82.0,85,15,single,False,3.67,1
Dangerous || BOYNEXTDOOR,Dangerous,BOYNEXTDOOR,12,0,0.0,0,59.17,66,25,single,False,2.4,1
Dangerously || Charlie Puth,Dangerously,Charlie Puth,28,1,11.0,11,52.82,65,37,album,False,3.32,14
Dare to Love (feat. BIG Naughty) || B.I,Dare to Love (feat. BIG Naughty),B.I,8,0,0.0,0,63.75,64,43,album,False,2.93,15
"Darling, I (feat. Teezo Touchdown) || Tyler, The Creator","Darling, I (feat. Teezo Touchdown)","Tyler, The Creator",2,0,0.0,0,79.0,81,27,album,True,4.23,14
Deja Vu || TOMORROW X TOGETHER,Deja Vu,TOMORROW X TOGETHER,28,0,0.0,0,82.21,85,21,album,False,2.86,7
Demon || $ecrecy,Demon,$ecrecy,1,0,0.0,0,38.0,38,34,album,True,2.32,15
Deseydin Anlardım || EDES,Deseydin Anlardım,EDES,2,0,0.0,0,1.0,1,39,single,False,2.51,1
Die With A Smile || Lady Gaga & Bruno Mars,Die With A Smile,Lady Gaga & Bruno Mars,103,0,0.0,0,96.81,100,10,single,False,4.19,1
Discord || QWER,Discord,QWER,5,0,0.0,0,58.4,59,44,single,False,2.8,4
Ditto (250 Remix) || NewJeans,Ditto (250 Remix),NewJeans,2,0,0.0,0,58.5,61,35,album,False,3.36,12
Ditto || NewJeans,Ditto,NewJeans,374,7,16.9,28,84.06,90,12,single,False,3.09,1
Do or Die || Lim Young Woong,Do or Die,Lim Young Woong,390,1,11.0,11,65.71,73,6,single,False,3.42,1
Don't Look Back In Anger - Remastered || Oasis,Don't Look Back In Anger - Remastered,Oasis,2,0,0.0,0,77.5,78,45,album,False,4.83,40
Don't Look Back in Anger - Remastered || Oasis,Don't Look Back in Anger - Remastered,Oasis,5,0,0.0,0,73.6,75,31,album,False,4.83,40
Dopamine - GISELLE Solo || aespa,Dopamine - GISELLE Solo,aespa,1,0,0.0,0,63.0,63,49,single,False,3.23,4
Dope As (Interlude) || Beenzino,Dope As (Interlude),Beenzino,2,0,0.0,0,41.5,44,37,album,True,1.12,18
Down Bad || Taylor Swift,Down Bad,Taylor Swift,5,0,0.0,0,83.6,85,33,album,True,4.35,16
Drama || aespa,Drama,aespa,224,3,36.7,88,84.23,88,14,album,False,3.58,7
Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] || Jung Kook & BTS,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook & BTS,161,1,21.0,21,84.79,88,10,single,False,3.36,1
Drowning || WOODZ,Drowning,WOODZ,7,0,0.0,0,60.29,61,49,single,False,4.08,7
EASY || LE SSERAFIM,EASY,LE SSERAFIM,141,1,35.0,35,84.31,89,3,single,False,2.74,5
ENGLAND || YANGHONGWON,ENGLAND,YANGHONGWON,4,0,0.0,0,42.0,46,22,album,False,2.57,8
ETA || NewJeans,ETA,NewJeans,340,5,22.6,77,83.4,89,3,single,False,2.52,6
"Earth, Wind & Fire || BOYNEXTDOOR","Earth, Wind & Fire",BOYNEXTDOOR,25,0,0.0,0,70.52,75,21,album,False,2.98,7
Either Way || IVE,Either Way,IVE,38,0,0.0,0,76.87,79,10,single,False,2.78,1
Elevator || Lim Young Woong,Elevator,Lim Young Woong,6,1,16.0,16,55.33,56,48,single,False,3.46,2
Espresso || Sabrina Carpenter,Espresso,Sabrina Carpenter,176,0,0.0,0,96.45,100,11,single,True,2.92,1
"Eve, Psyche & The Bluebeard’s wife || LE SSERAFIM","Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,131,0,0.0,0,84.03,87,9,album,False,3.09,13
Even for a moment || Sung Si Kyung & Naul,Even for a moment,Sung Si Kyung & Naul,1,0,0.0,0,0.0,0,36,single,False,4.89,1
Event Horizon || Younha,Event Horizon,Younha,1,0,0.0,0,64.0,64,50,album,False,5.01,14
Every Moment With You || JAESSBEE,Every Moment With You,JAESSBEE,8,0,0.0,0,46.0,50,20,single,False,2.87,1
FE!N (feat. Playboi Carti) || Travis Scott,FE!N (feat. Playboi Carti),Travis Scott,3,0,0.0,0,90.0,91,42,album,True,3.2,19
FE!N || Travis Scott,FE!N,Travis Scott,3,0,0.0,0,57.0,87,26,album,True,3.2,19
FIELD TRIP || ¥$ & Kanye West & Ty Dolla $ign,FIELD TRIP,¥$ & Kanye West & Ty Dolla $ign,9,1,14.0,14,68.89,81,19,album,True,2.79,16
FLOWER || JISOO,FLOWER,JISOO,44,1,23.0,23,85.27,86,17,single,False,2.89,2
FOREVER || BABYMONSTER,FOREVER,BABYMONSTER,7,0,0.0,0,58.29,60,43,single,False,3.55,1
FRI(END)S (Instrumental) || V,FRI(END)S (Instrumental),V,8,0,0.0,0,72.38,75,24,single,False,2.47,4
FRI(END)S (Slowed Down) || V,FRI(END)S (Slowed Down),V,8,0,0.0,0,71.62,75,28,single,False,2.7,4
FRI(END)S (Sped Up) || V,FRI(END)S (Sped Up),V,8,0,0.0,0,71.88,75,26,single,False,2.05,4
FRI(END)S || V,FRI(END)S,V,120,0,0.0,0,89.83,93,9,single,False,2.47,4
FRIED || ¥$ & Kanye West & Ty Dolla $ign,FRIED,¥$ & Kanye West & Ty Dolla $ign,3,0,0.0,0,47.33,73,38,album,True,2.99,16
FUK SUMN || Kanye West & Ty Dolla $ign,FUK SUMN,Kanye West & Ty Dolla $ign,1,0,0.0,0,80.0,80,31,album,True,3.49,16
Face-off || Jimin,Face-off,Jimin,406,1,13.0,13,78.76,83,5,single,True,3.83,6
Fact Check || NCT 127,Fact Check,NCT 127,9,0,0.0,0,60.78,75,23,album,False,3.08,9
Falling || Jin,Falling,Jin,11,0,0.0,0,60.18,74,24,single,False,2.98,6
Fast Forward || JEON SOMI,Fast Forward,JEON SOMI,76,0,0.0,0,73.18,75,10,single,False,2.68,5
Fate || (G)I-DLE,Fate,(G)I-DLE,98,0,0.0,0,72.44,76,9,album,False,2.69,8
Father || Lim Young Woong,Father,Lim Young Woong,106,1,10.0,10,58.72,60,28,album,False,3.97,12
Fighting (Feat. Lee Young Ji) || BSS,Fighting (Feat. Lee Young Ji),BSS,18,0,0.0,0,78.0,78,43,single,False,3.41,3
Filter || BTS,Filter,BTS,7,1,288.0,288,74.43,76,31,album,False,3.0,20
"Flights, Not Feelings || aespa","Flights, Not Feelings",aespa,2,0,0.0,0,53.0,55,35,single,False,3.03,6
Flooded The Face || Lil Uzi Vert,Flooded The Face,Lil Uzi Vert,1,0,0.0,0,79.0,79,48,album,True,3.21,26
Flowers || aespa,Flowers,aespa,1,0,0.0,0,51.0,51,38,single,False,3.18,6
For Us || V,For Us,V,71,1,52.0,52,84.28,86,10,single,False,2.85,6
Fortnight (feat. Post Malone) || Taylor Swift,Fortnight (feat. Post Malone),Taylor Swift,43,0,0.0,0,93.98,96,9,album,False,3.82,16
Fry’s Dream || AKMU,Fry’s Dream,AKMU,53,1,11.0,11,62.19,66,18,single,False,3.41,2
G.O.A.T || TAEMIN,G.O.A.T,TAEMIN,1,0,0.0,0,52.0,52,44,single,False,2.98,7
GOD'S COUNTRY || Travis Scott,GOD'S COUNTRY,Travis Scott,1,0,0.0,0,0.0,0,43,album,True,2.13,19
GODS || League of Legends & NewJeans,GODS,League of Legends & NewJeans,111,0,0.0,0,85.73,88,4,single,False,3.68,1
GOSLOW || YANGHONGWON,GOSLOW,YANGHONGWON,3,0,0.0,0,40.33,44,29,album,False,2.85,8
Get A Guitar || RIIZE,Get A Guitar,RIIZE,189,3,12.3,20,69.56,79,13,single,False,2.67,2
Get The Hell Out || DAY6,Get The Hell Out,DAY6,1,0,0.0,0,52.0,52,46,album,False,2.77,7
Get Up || NewJeans,Get Up,NewJeans,38,0,0.0,0,85.63,87,8,single,False,0.6,6
Girls Never Die || tripleS,Girls Never Die,tripleS,46,0,0.0,0,68.46,71,14,album,False,3.13,10
God of Music || SEVENTEEN,God of Music,SEVENTEEN,11,0,0.0,0,64.09,81,18,album,False,3.42,8
Gonna Be A Rock || BOYNEXTDOOR,Gonna Be A Rock,BOYNEXTDOOR,1,0,0.0,0,55.0,55,48,album,False,3.29,7
Good Bones || LE SSERAFIM,Good Bones,LE SSERAFIM,2,0,0.0,0,66.5,69,39,single,False,2.67,5
Grain of Sand || Lim Young Woong,Grain of Sand,Lim Young Woong,516,1,12.0,12,65.16,72,7,single,False,3.67,1
Guess featuring Billie Eilish || Charli xcx & Billie Eilish,Guess featuring Billie Eilish,Charli xcx & Billie Eilish,8,0,0.0,0,88.38,91,35,single,False,2.39,1
Gym || Beenzino,Gym,Beenzino,2,0,0.0,0,39.0,42,46,album,True,3.42,18
HAPPY || DAY6,HAPPY,DAY6,92,1,161.0,161,62.23,64,4,album,False,3.17,7
HARD || SHINee,HARD,SHINee,4,0,0.0,0,66.5,69,39,album,False,2.95,10
HELIOT EMIL || CHANGMO,HELIOT EMIL,CHANGMO,1,0,0.0,0,45.0,45,50,single,False,2.3,5
HERO || Lim Young Woong,HERO,Lim Young Woong,111,0,0.0,0,58.52,60,26,single,False,3.61,2
HEYA || IVE,HEYA,IVE,61,0,0.0,0,61.72,66,9,single,False,3.16,6
HOME SWEET HOME (feat. TAEYANG & DAESUNG) || G-DRAGON & TAEYANG & DAESUNG,HOME SWEET HOME (feat. TAEYANG & DAESUNG),G-DRAGON & TAEYANG & DAESUNG,4,0,0.0,0,63.75,69,2,single,False,3.52,1
HYAENA || Travis Scott,HYAENA,Travis Scott,2,0,0.0,0,42.5,85,12,album,True,3.7,19
Haegeum || Agust D,Haegeum,Agust D,149,0,0.0,0,86.88,91,25,album,False,2.82,10
Hate You || Jung Kook,Hate You,Jung Kook,139,0,0.0,0,83.42,88,8,album,False,2.57,11
Heart on the Window (with WENDY) || Jin,Heart on the Window (with WENDY),Jin,11,0,0.0,0,61.45,75,21,single,False,2.95,6
Heavy Is the Crown || Linkin Park,Heavy Is the Crown,Linkin Park,1,0,0.0,0,78.0,78,46,single,False,2.78,2
Hell yea || Leellamarz & YANGHONGWON,Hell yea,Leellamarz & YANGHONGWON,1,0,0.0,0,38.0,38,47,single,False,3.23,5
Here With Me || d4vd,Here With Me,d4vd,50,0,0.0,0,78.96,84,30,single,False,4.04,1
High Note || KingLee & Code G,High Note,KingLee & Code G,2,0,0.0,0,65.0,66,9,single,True,4.02,1
Holssi || IU,Holssi,IU,31,0,0.0,0,67.87,71,11,single,False,3.18,5
Home || Lim Young Woong,Home,Lim Young Woong,191,0,0.0,0,62.63,66,12,single,False,3.92,2
Honestly || RIIZE,Honestly,RIIZE,1,0,0.0,0,51.0,51,50,single,False,3.23,5
Horizon || TAEMIN,Horizon,TAEMIN,2,0,0.0,0,53.5,55,32,single,False,2.95,7
How Sweet (Instrumental) || NewJeans,How Sweet (Instrumental),NewJeans,5,0,0.0,0,60.8,63,13,single,False,3.65,4
How Sweet || NewJeans,How Sweet,NewJeans,184,0,0.0,0,81.02,85,1,single,False,3.65,4
"How can I love the heartbreak, you're the one I love || AKMU","How can I love the heartbreak, you're the one I love",AKMU,33,0,0.0,0,61.21,62,34,album,False,4.83,10
Hype Boy || NewJeans,Hype Boy,NewJeans,321,6,27.2,50,82.57,88,15,single,False,2.98,4
I AM || IVE,I AM,IVE,159,0,0.0,0,86.42,89,2,album,False,3.06,11
I Don’t Think That I Like Her || Charlie Puth,I Don’t Think That I Like Her,Charlie Puth,8,1,18.0,18,73.0,74,46,album,False,3.14,12
I Had Some Help (Feat. Morgan Wallen) || Post Malone & Morgan Wallen,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,9,0,0.0,0,89.44,95,31,single,True,2.97,1
I Like Me Better || Lauv,I Like Me Better,Lauv,2,0,0.0,0,84.0,84,36,album,False,3.29,17
I Love You || Lim Young Woong,I Love You,Lim Young Woong,150,2,62.0,103,58.64,61,24,album,False,3.98,12
I stan U || IU,I stan U,IU,4,0,0.0,0,55.0,55,25,single,False,3.21,5
I will come to you || Jin,I will come to you,Jin,10,0,0.0,0,61.0,74,25,single,False,2.62,6
I'll Be There || Jin,I'll Be There,Jin,25,0,0.0,0,86.4,89,6,single,False,3.03,1
ISTJ || NCT DREAM,ISTJ,NCT DREAM,7,0,0.0,0,66.14,70,24,album,False,3.09,10
ITEM || Stray Kids,ITEM,Stray Kids,1,0,0.0,0,69.0,69,40,album,False,3.19,12
If I have you only (My love X Nerd Connection) || Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,56,1,129.0,129,53.64,55,31,single,False,4.18,2
"If I’m S, Can You Be My N? || TWS","If I’m S, Can You Be My N?",TWS,21,0,0.0,0,67.19,70,32,single,False,2.8,6
If We Ever Meet Again || Lim Young Woong,If We Ever Meet Again,Lim Young Woong,504,0,0.0,0,60.14,65,12,album,False,4.57,12
Igloo || KISS OF LIFE,Igloo,KISS OF LIFE,33,0,0.0,0,76.76,81,14,single,False,2.2,7
Impossible || RIIZE,Impossible,RIIZE,40,1,24.0,24,64.22,70,11,single,False,3.04,2
In Bed/Makgulli || Beenzino,In Bed/Makgulli,Beenzino,4,0,0.0,0,45.75,50,20,album,True,4.62,18
In Bloom || ZEROBASEONE,In Bloom,ZEROBASEONE,6,0,0.0,0,75.67,79,39,single,False,3.02,6
